2021,03,04,01,10.2,8.7,355
2021,03,04,04,8.3,7.4,385
2021,03,04,07,10.9,9.9,397
2021,03,04,10,11.2,10.5,416
2021,03,04,13,10.5,9.3,413
2021,03,04,16,14.8,12.6,378
2021,03,04,19,21.4,18.9,370
2021,03,04,22,28.1,23.7,404
